"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"South Asia","SAS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","311.618198965187","317.754586229527","321.432752329081","331.444435727422","349.266526401117","338.400917548618","334.310036659804","347.717175678048","354.880903628934","367.387518634664","379.684887995609","374.001003730679","359.702807230707","364.802701947201","364.577381213609","382.048908614309","382.261707780924","397.227104244047","411.367073292734","389.690464800299","405.255623666227","420.8890877807","426.537399248364","444.696597910439","452.485541908929","465.982216671398","477.291978108427","486.044040545513","515.81061128417","531.972608512654","548.586334471621","547.052659326291","566.046507434173","578.562813001724","600.95649218762","629.720937634222","659.531268783159","671.293556953227","695.369586337965","735.306283225719","751.251579407382","769.380108967969","783.845603451568","826.054703793826","873.349219535626","934.430357382168","999.427362031359","1072.7871913918","1097.88368026652","1164.2618344715","1252.1787707262","1312.18605890976","1365.53838547914","1429.32133189259","1509.25577576186","1603.30210315764","1691.42056340236","1779.70612986793","",
"Saudi Arabia","SAU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","14253.525051697","14541.5374021275","22133.9049242035","25517.1841353502","29931.4707146121","35393.5835661149","39125.4456241907","33860.391586526","37905.1189633422","38557.2148870784","34657.4308405071","36676.5798166759","36518.0450168757","34979.3485018947","26017.9618805561","20512.7843486214","18427.0047393798","15734.7373699196","17509.0588255314","15608.7527093434","16921.5486858887","16194.5142988576","18002.7387272615","20040.4957041795","20226.8542212626","19413.7829327585","19041.0583983076","18648.8568670781","18744.7805145329","18588.3043453831","18763.5859281919","17690.917568779","18263.2300818186","17585.390454968","16619.4346590337","17954.9497936841","18822.7300411973","19309.3120670672","19304.5502317946","19136.1592335417","19792.7203836535","18861.1099983952","19259.5872568465","20575.4979506353","21056.3471472209","21005.0121226588","21183.4648875212","21507.9556933289","21380.4527228189","20770.9386055643","",
"Sudan","SDN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","887.794108458679","864.851244650341","900.161084021108","850.993189553057","818.463054505402","849.701698070175","796.279433946569","784.587858745658","776.894136803911","764.702182055711","786.138327414573","779.926087959012","718.189246643171","700.783559650637","756.832426558751","848.104055410143","957.682019078957","984.251207944982","895.487603053873","822.3590020389","807.040900277265","837.91002847484","857.944815041635","846.653927367893","778.653044797452","707.752356917093","724.888763547651","805.660605323434","782.144918008401","830.221385047551","764.731508712802","801.060518714871","831.791578714057","847.276732749871","833.417573862451","860.004007511502","886.475755707185","953.554863707042","967.405134699737","969.956950886771","1003.00204956655","1038.58143323351","1074.63929720563","1125.76439929862","1137.56307700031","1189.96098816905","1275.26202714751","1385.41002741421","1455.31837393618","1464.25459985984","1476.47808657841","1592.96439982383","1797.10607498255","1832.31377657135","1837.13836221111","1881.89526333396","1923.99532276467","1959.15352249776","",
"Senegal","SEN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1360.37542738789","1363.45029272439","1324.77965421017","1312.70483573495","1326.14658232442","1306.38966020423","1306.25607715421","1253.91302302028","1294.83707509152","1175.04271051726","1238.29898277605","1199.66045618036","1237.69561219839","1133.68548244796","1147.38664902189","1200.3900747093","1274.30703373148","1210.28020847759","1134.93080265049","1184.78366164925","1115.95387500041","1140.3730247813","1194.55594631808","1097.4794046167","1104.40319338304","1106.29313757305","1106.37105667428","1138.42686426682","1097.59814288658","1106.90196019526","1066.38989998052","1060.78698042393","1041.85939667157","1024.47915231356","995.421164899486","1020.69931993978","1014.84424305249","1021.23379200841","1055.99723828683","1096.52865435812","1104.34742725082","1126.39571607092","1105.16076097839","1148.73308725249","1184.54106261143","1218.30328099701","1215.29470668997","1241.28572873669","1256.66821433744","1247.49782045539","1255.40273833704","1236.87386717674","1261.97118631535","1259.28291029203","1303.26626185756","1346.36397580785","1389.88817421879","1448.0738295482","",
"Singapore","SGP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3389.55583281037","3544.81328458661","3693.55870565916","3960.96805595137","3718.64582925133","3905.10194164257","4223.34417064536","4638.53019606168","5180.10382880568","5803.08704065021","6506.93815264069","7160.5122239392","7979.90348499015","8703.72794993439","9113.74062631247","9395.58583572787","9959.17844956781","10557.4226626636","11338.2627635073","12250.6453847958","13308.9911813532","14039.4416897518","14400.3680159759","15428.5448262145","16472.0230125548","16336.5151329596","16569.0530613863","18077.4572215322","19583.4570098416","20953.4182740361","22178.4893943358","22997.7845338278","23898.8977032521","25990.3140287576","27939.6348618883","29008.4995541899","29951.0196044356","31363.408990084","29641.2258279364","31197.6051202269","33390.0584777032","32191.9400902591","33242.9863316237","35233.1344804816","38117.4105337566","40020.2601607487","42223.8913630418","44191.2380925911","42650.1020802336","41133.2998100586","46569.6795060716","48505.2643887958","49262.333583946","50948.4461770405","52244.4404142318","52785.3064330722","53353.839463373","55235.5128859343","",
"Solomon Islands","SLB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1298.71730394089","1338.43938429932","1466.23794997026","1481.86304866337","1572.83907857183","1654.79807919595","1634.74269478344","1566.77460480183","1551.05943906108","1501.69195490078","1252.89415438376","1122.34615335834","1062.32544579354","1102.23683835031","1127.07832250926","1158.94557769411","1209.75068454529","1267.96836308641","1326.86963494985","1235.71780000069","1290.57237443375","1428.86099945302","1461.67126507576","1473.76479400603","1475.52806257469","1482.19059770618","1502.8870507592","1521.29430686047","",
"Sierra Leone","SLE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","376.045176480433","377.572751685217","389.070743262205","389.843476739003","409.622126002425","432.272288997424","432.734727499448","425.961981290845","427.363007765312","455.717246773045","485.873422313145","492.914632605973","487.193589604714","487.626678357693","493.705954299812","490.81314956455","477.588760788775","466.861091523583","467.002302265684","476.64629510674","487.963100977963","490.390225266165","502.161419535063","480.24733820648","487.64569461122","449.582456816577","442.007084427959","459.610920659423","414.903488403107","408.443148169761","415.980643711045","423.310911054383","343.294732201326","349.955263422116","345.037020217912","318.08851930185","323.098018160621","302.477296019707","304.468638497444","292.782774793308","303.60688325992","273.850909373904","330.965779739557","344.927287788949","351.453207233182","353.091688364537","356.031280366487","374.057767216053","384.661459773464","387.810995150731","399.154367608307","414.542876297679","466.581172786533","550.545562419651","562.859674631223","437.168779827346","453.663921593759","462.695228432923","",
"El Salvador","SLV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","2370.29414548042","2468.591706021","2531.04491477629","2542.31027759794","2560.98877054086","2568.30611177526","2598.98311928846","2688.87259446297","2750.93475021992","2829.5368134041","2846.38744248989","2925.11846385941","3058.31283557963","3157.25978033493","2968.95701362346","2574.07369281017","2268.09169770982","2093.43270205168","2095.77271679095","2095.10410649331","2080.05394162661","2056.80682967026","2081.48278551308","2093.50248068977","2086.37615235508","2158.4450716779","2161.22295221867","2281.34486689422","2381.61274147762","2461.40455897616","2547.55015621166","2540.84477904554","2594.95600759375","2640.34358981498","2675.86534054767","2686.42534344992","2692.4031065147","2719.15540123603","2747.19113833927","2758.1572418822","2819.5896783932","2928.6746378529","2969.92637830986","3019.7871899714","2943.87685528981","2992.54527363055","3092.60193398004","3164.96887254086","3224.8353909239","3272.7402498374","3333.94621585109","3402.60086969219","3463.54358087867","",
"San Marino","SMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60836.7432123453","64697.1458668642","69744.3487561355","70449.0349570552","73438.6502394287","72748.7264217632","74582.2486194762","76998.2117645224","77823.1926048565","79802.9837757215","84457.8594693017","84793.6483103539","73024.1110592341","68758.368617233","61488.7678599557","56116.9536790444","53759.8385038494","52698.4911847732","52527.320217866","53290.0365875747","53770.3569188473","",
"Somalia","SOM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3153.38339326285","3233.09601989711","3475.10205239293","3573.08856660866","3150.46358908026","3405.77959935783","3581.9742277368","3840.39710194709","4018.50633897681","4392.27752601414","4649.57626719508","4896.82444098329","5206.25314511635","5509.05879052223","5358.8437417654","5411.87740391911","5531.21834845859","5501.69655272997","5670.71173002019","5593.06120189473","5663.3923807184","5852.38429895795","5992.28206872581","",
"South Sudan","SSD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","862.903367674779","863.494054161246","898.652802690713","911.005601891513","952.679773613472","1015.39539152919","1024.17905962984","1082.71488218673","1083.66427087711","1129.75496146547","1152.8997798885","1162.53739656703","1191.43677480556","1241.45936839771","1260.62750708797","1284.68839129844","1305.62191401799","",
"Suriname","SUR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3311.01244415872","3374.26363245103","3412.69931599661","3509.85621633228","3639.98637650272","3968.70711922614","4601.17542284564","5016.4815534659","5262.96072749249","5393.12571063572","5472.72688823067","5665.56246781077","5651.26996946708","5594.44440816149","5666.74450273529","5864.68807248195","6403.55878284167","7062.99584491345","7520.5299457977","7461.61713072142","6792.76456434061","7264.07795123703","6945.47137208983","6651.42966049314","6483.16835427722","6545.00689335944","6502.8880224632","5991.80255787563","6331.47870540017","6463.61704571971","6051.86602341111","6099.34837049449","6014.42704573307","5516.51791423379","5612.74366730514","5528.15861690609","5505.12941335653","5743.39579573262","5804.13152188309","5656.17260704321","5709.09633375631","5882.25950898287","5980.56490969866","6288.49877543071","6749.79149290751","6978.3805371782","7304.64080157936","7595.79659275938","7827.38570511791","7978.82800105616","8303.31332009764","8698.48477428637","8841.22968534453","9008.94543904463","8943.1487634141","8555.64443796226","8005.18086664853","8067.50191576421","",
"Slovak Republic","SVK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7675.58781197394","7791.72643171581","8242.69958720552","8698.86838148239","9267.02702559816","9811.17676872153","10191.1052592976","10159.832694037","10296.7141833785","10657.6884748107","11143.7638880579","11755.3477987032","12376.0620305921","13210.2692544755","14326.2598754004","15868.8044098402","16747.8147334138","15818.5639472363","16600.6135880385","17046.6079365725","17299.6293337653","17538.6488294979","18003.540337681","18678.9349990608","19275.0867559485","19897.1535070024","",
"Slovenia","SVN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15062.8179447925","15602.2228975631","16422.2455127796","16998.8570898619","17882.658654161","18570.6960677631","19088.3262156659","19796.0670927634","20346.41581914","21218.2521512652","22029.4303476271","23201.2579079271","24673.4446856832","25447.4258986805","23252.0969978534","23437.4720211387","23540.7146228343","22864.2050796907","22574.7091033069","23224.401061341","23731.1672755043","24460.3979007776","25662.4149142155","",
"Sweden","SWE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","18142.8758760383","19083.5589699955","19786.8515302223","20723.9378430188","21972.8346984935","22598.6662618917","22852.6711648883","23441.2378890844","24157.9402168968","25190.5195619949","26464.3357352502","26531.1409419334","27058.2938433931","28083.5142055393","28897.7071799132","29517.9251600422","29721.9643071145","29143.8343058864","29568.0909370388","30636.5775329073","31094.2062441646","31198.1967171435","31569.697161405","32155.1619433073","33484.7345724831","34151.6748422691","34989.337776183","36042.3586041653","36795.197174584","37520.868834226","37513.0798044986","36831.2738899123","36191.6508145688","35238.7939685689","36419.4585694427","37686.8252706154","38198.0195514511","39283.4455529102","40921.1524598837","42741.6228641137","44693.7365969156","45270.7810701848","46059.3667851558","46983.077264445","48820.6060879469","49996.1752158939","52046.4815086322","53421.0202381409","52711.1982655892","49554.3434279723","52076.2559134864","53061.5685724421","52519.6804369032","52722.9122969923","53561.8921209333","55395.05870784","56473.022779491","56935.1882703156","",
"Eswatini","SWZ","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","1186.00262899294","1311.12728653574","1342.36546343629","1420.3256908349","1457.12743795962","1609.99334827647","1528.02231507092","1496.02208811344","1469.29358579524","1468.91391820653","1602.42666632642","1784.10485721832","1754.30790786156","1723.936618444","1771.87405669667","1773.57916434321","1912.02955212031","2098.52708310325","2142.10512948308","2325.06834214689","2720.02952535501","2692.12171084386","2716.37078592712","2746.21316371564","2759.14266591056","2835.03905247619","2881.07516785941","2904.69558489327","2916.38907723734","2946.11066801898","2953.2323032543","2952.508373425","3059.013874335","3158.82609806071","3250.39921733781","3411.67334043328","3568.85727649788","3668.48073354962","3633.31558890759","3622.1120004461","3690.23922847955","3704.14065778865","3807.73277166566","3977.9764266223","3980.77444806893","3923.88968016935","3977.69757842581","3980.6096180979","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2829.64065938329","2616.87434830393","2762.64714443044","2966.28182232476","3064.13408054558","2956.45216847495","3284.39082885302","3220.81028883204","3381.23323710078","3301.74697500069","3511.84863290674","3987.08639802504","4137.68674316768","4443.87280199393","4420.5721140717","4456.79834739506","5078.45062554343","4665.23287850619","5618.90591948598","6450.74195115657","6120.5388430946","5549.82339400686","5455.59001512132","5368.84190837258","5577.91763776892","6148.43451460391","6099.42158542399","6103.37375831615","6408.80583347695","7084.06686635897","7542.55943086466","7648.21344645996","8158.4112635336","8485.29142847674","8196.09255478744","8009.79450081097","8281.28009926578","9163.68506599416","9741.36050272366","9730.69992339457","9790.27077165215","9559.5519572009","9384.15248144775","8932.19505426459","8709.78268874452","9450.27943363656","10126.290476779","11124.6571123506","10645.0866961106","10486.1898908954","10804.6844747547","11967.3623467509","11999.9538463459","12489.3148547084","12850.4931494914","13187.6120030729","13598.3362672239","14142.8077113837","",
"Syria","SYR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","696.276927518842","692.452985062186","715.343302231634","690.119082583445","659.744314823992","651.095409215323","627.46175203185","620.744771529967","606.510124923166","635.706782347227","634.169056579847","606.182670221969","598.84571301012","535.665476109108","549.328077539687","585.869437851465","591.145080233515","592.739631973372","578.844903410506","445.983483462158","410.530859733335","405.983295655422","418.162940355075","472.316578782232","469.83691634971","556.775298410439","518.620832788541","490.779323348249","548.875441672802","557.347596745928","517.134639876823","543.638835795692","568.734343155584","464.285496348839","494.999868096875","484.758087671732","479.042125106108","489.095261494704","505.162085342138","484.082558710106","462.5285997774","497.346803391641","519.27665039581","573.334374350299","737.987527422334","835.195541663453","812.008600306535","811.016281875588","808.889003870998","815.968047215377","896.569734113861","867.999063167632","914.118651095514","934.702545964812","967.102777311794","962.655922565098","874.767072140967","823.434891687717","",
"Togo","TGO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","355.925060405302","394.986981256646","406.021866939858","421.355345419709","472.768830938822","530.983928089394","559.526450824991","564.401218910744","565.234773240249","599.016488677453","590.734888329578","571.77763644551","598.423199291911","606.344065216855","621.277441829102","622.228601523368","596.106933982143","623.891990857664","677.233656361256","626.105740449427","696.809365684356","651.859125253566","606.293626028608","552.401867631891","561.923100147759","572.581262723534","562.468028012555","547.427447882552","566.212326070283","572.507007546668","555.945453222027","538.498068419662","505.21272918918","419.280807031041","470.669080476917","494.487662071307","522.982439505721","580.191921075236","549.345916156646","545.86712515543","525.827328861174","502.964204105753","485.069421035097","495.888409249375","493.294577432298","486.060924996571","492.370905436532","490.246132064857","496.548886901442","510.084033809315","526.841072447646","545.751163981222","566.187292395225","585.14414124234","603.843797978623","622.346326327702","637.78429831877","649.510015613759","",
"Thailand","THA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","570.857039948126","583.842964932362","609.446383095178","638.740657671978","662.170268077332","695.153980272522","749.707716644309","790.450625091047","829.782152245273","858.575300619457","929.081632256364","946.839628124555","959.620180270958","1028.80136012281","1046.23829689849","1070.34241121654","1141.80115159835","1225.13284162513","1321.30021586799","1362.61320497888","1403.68093202649","1457.3107128666","1506.32796085372","1561.33189389169","1621.36319098708","1666.28055062035","1726.80160774698","1857.25363633137","2067.72634920327","2283.08964955923","2502.71271791001","2684.8452313224","2872.79787185008","3081.75303549132","3297.86779352882","3530.29398493076","3688.93420348057","3545.38806104305","3235.7322429727","3345.15601545615","3458.05393141622","3544.20834359561","3731.02710706035","3969.41556573934","4190.03227569788","4337.26335679049","4525.15928176155","4744.33322739726","4800.81053710194","4743.69047171032","5075.30217639529","5093.58050034404","5437.22793068285","5558.84109388028","5591.10558020467","5739.76265158467","5910.45456683358","6126.24425579172","",
"Tajikistan","TJK","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1380.57334667166","1383.32095744748","1322.51721844578","1459.01043342468","1324.7862028537","1283.46002277092","1166.50696753828","812.829093946808","668.454459038641","518.134356194904","447.119335376023","367.049259770136","367.888571147923","381.810136834018","389.901076359987","415.473625221551","447.298036546685","486.505361155236","529.072410416092","572.111890499199","597.543754455659","626.28611565111","660.560571763122","697.470970710638","708.807703898949","738.347522660006","775.303917626945","814.67515555645","855.409258589107","892.587436018058","925.639447450566","968.159304371757","1020.1403619381","",
"Turkmenistan","TKM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2789.78187044701","3020.5686450929","2817.85675144787","3713.35617421929","3443.98162335797","2845.45805844167","2808.24852807561","2263.55634511393","2054.28248952347","2151.27256388421","1876.36776188972","1983.01543617205","2282.97592238408","2381.17572965515","2458.50768000309","2440.27734550907","2495.28835659182","2593.51525381597","2899.96019143293","3181.07379427164","3489.33006163966","3949.0482336565","4129.54353076907","4439.20300021757","5006.29623210365","5462.98054873965","5909.77104296775","6399.27066175581","6693.93561006515","6986.85594417965","7317.54950612294","",
"Timor-Leste","TLS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1345.21110491086","1434.89958071924","1291.01934912666","1226.5796662683","1940.05381052514","2559.72681016471","3550.09004892857","3676.53842000982","3995.04681506126","3705.32880357725","3603.94055106792","3952.32520632453","4057.96718844206","3527.33932458396","2547.34659052872","3009.31286014484","2967.99112986165","2672.26529760377","",
"Tonga","TON","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2204.63651459503","2303.54415946735","2346.8798618088","2385.94766820093","2539.42544210278","2587.93860854104","2658.45622567025","2600.6297798612","2603.56419889513","2544.34119037968","2702.44695412291","2704.63235897271","2801.39119234082","2934.33237178613","3035.55393704287","3026.63381468395","3011.52628495829","3080.34700189979","3184.96516206739","3275.81211103324","3375.59385581099","3470.83323781077","3522.53194148506","3488.58298969439","3521.50709733802","3470.64655492","3304.36069678579","3385.34810739498","3442.87215311381","3548.0683985325","3631.54327090873","3650.81925127998","3524.2320730349","3581.83661195187","3694.46240875432","3792.29014891156","3862.30441932661","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","311.618198965187","317.754586229527","321.432752329081","331.444435727422","349.266526401117","338.400917548618","334.310036659804","347.717175678048","354.880903628934","367.387518634664","379.684887995609","374.001003730679","359.702807230707","364.802701947201","364.577381213609","382.048908614309","382.261707780924","397.227104244047","411.367073292734","389.690464800299","405.255623666227","420.8890877807","426.537399248364","444.696597910439","452.485541908929","465.982216671398","477.291978108427","486.044040545513","515.81061128417","531.972608512654","548.586334471621","547.052659326291","566.046507434173","578.562813001724","600.95649218762","629.720937634222","659.531268783159","671.293556953227","695.369586337965","735.306283225719","751.251579407382","769.380108967969","783.845603451568","826.054703793826","873.349219535626","934.430357382168","999.427362031359","1072.7871913918","1097.88368026652","1164.2618344715","1252.1787707262","1312.18605890976","1365.53838547914","1429.32133189259","1509.25577576186","1603.30210315764","1691.42056340236","1779.70612986793","",
"Trinidad and Tobago","TTO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","5038.92950092742","5634.15274831497","5692.21616271397","5926.74759849019","6303.38157722133","6283.522399788","6485.22513062015","6574.76050469209","6876.35952948675","7016.0750805857","7201.45464947816","7197.45223150467","7516.232874682","7533.02696258383","7706.43750190998","7708.71614885199","8089.16547605248","8707.31498876119","9449.02726591762","9651.0121559064","9406.47512693112","9649.6714180885","9855.85543996387","8699.14544313356","8078.12745121097","7644.44261157019","7311.62131105614","6912.74268960535","6588.75475005076","6487.25563801445","6540.50909352691","6672.20646244645","6522.10543148283","6391.56645371328","6588.18912482899","6869.28263491106","7339.70199888296","7877.37145326545","8504.79860656139","9171.0727282027","9779.18956491808","10151.6425062678","10910.555559782","12425.7593098792","13346.1737043392","14104.8988464964","15891.7887067377","16569.5492490895","17051.7244599676","16226.004097544","16683.4224239168","16550.9672391195","16680.1571806335","16760.5605857391","16641.215628085","16824.1448615486","15765.4697572741","15350.3690395398","",
"Tunisia","TUN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1113.19282439806","1128.57678856517","1106.69901793587","1195.52308987732","1224.96613857886","1254.23470282186","1356.58081966902","1562.58033321118","1518.51685543306","1605.08223560492","1681.6916959113","1773.57929303437","1792.77309069434","1864.14439086089","1938.4542367621","2028.98008636101","2083.0100829347","2014.57032565983","2049.1191467924","2106.86266571271","2166.91357548873","2082.13091950952","2168.95351221713","2121.10365469777","2110.04297282194","2227.4705559286","2263.60845162658","2387.67099684045","2389.50095362151","2418.18369668995","2432.31251126634","2566.12858735552","2668.81055344079","2762.55429456119","2897.98368536803","3004.610765488","3091.10276793195","3107.02064431386","3228.46383413296","3403.10523429826","3492.16594433769","3641.54339643904","3847.40697424139","3968.35255561488","4044.62968852153","4140.1517698059","4014.91679328981","4127.40109114592","4196.78420762092","4271.32684858773","4270.8740483977","4269.13976808591","4303.9636111504","",
"Turkey","TUR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3175.04523624357","3134.77887321044","3230.70182472673","3440.25940618038","3542.54761343262","3556.86991934697","3862.84217623055","3950.92108377551","4119.96212833394","4187.50609766159","4221.15827408725","4350.81079489492","4563.18032885915","4600.75084848408","4744.4481839755","4967.40408002309","5362.49729320673","5421.24946197286","5380.77603628702","5228.53724530679","4986.68680881623","5111.20014147721","5174.0595434728","5310.34193495402","5544.203576913","5659.4009146006","5936.07720880844","6375.47508858885","6404.0237790844","6308.83887159053","6774.62596305469","6709.09836002852","6932.12471534155","7343.3311427667","6889.81699171286","7315.41314323425","7731.42515771747","8186.50638794008","8244.7579646737","7842.84417688456","8237.61167136783","7631.65169172037","8003.73328418262","8332.02906154789","9009.88145417857","9692.12880810062","10251.3814131666","10638.0660817004","10599.6304488612","9973.66481298571","10672.400364514","11683.6051069006","12052.7183506584","12866.0943362747","13312.451823962","13898.7469581836","14117.4332596336","14936.4017613366","",
"Tuvalu","TUV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2381.64689071268","2453.97580035216","2506.90670107384","2596.56033378462","2852.98297728824","2698.46202241507","2530.46887392669","2777.29622581027","3197.81462087019","3134.67055454994","3079.53011797931","3099.58103830016","3301.32979397773","3148.14895517929","3065.71685774683","2910.71379687003","2940.71144792643","3095.09858688954","3310.83516443408","3133.4634303266","3021.88952810147","3219.35722792983","3067.87797705468","3180.40884616284","3196.97912735496","3459.77855114164","3533.94226148504","3617.52894591096","",
"Tanzania","TZA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","473.702550283797","476.604597935491","494.202501528075","488.076715606887","474.644596298166","464.533054210335","456.893124294896","459.17497299278","466.8130068329","470.722367743995","475.928709244261","486.410931052112","497.204179862896","512.968270200975","534.696652292606","555.496036218895","581.772410946086","610.822326055782","620.059709328745","651.903658068268","666.813239576787","680.806130308502","701.604550062032","733.670798969347","747.66445255863","777.403638387036","806.150097922271","835.970495749295","867.038122009713","900.523016689198","",
"Uganda","UGA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","303.281921274215","311.085784034155","300.407707579953","281.111224632644","272.749734406773","273.784008199032","286.080974851882","293.740822416891","302.126140583703","308.273061657652","308.343061951077","323.228964808063","333.005177836838","359.764288049361","380.338695545463","387.600662155722","394.247339513486","412.798523807221","412.196426574694","419.335830741963","440.652223844816","453.197843345341","467.480017709698","480.095407204692","513.752817524738","538.039428790693","565.06792110456","583.097086781876","595.206173218473","629.24051700544","631.555188878745","632.48620867178","642.877385691868","654.136578519892","663.221960385184","666.745133323914","",
"Ukraine","UKR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","4020.58320615971","4105.52074835391","4243.77461395001","3965.38272260404","3624.29263348752","3263.37185713051","2797.56840598447","2166.69302080634","1917.45137153295","1741.08871439694","1704.3140236587","1686.94178709922","1699.51747282766","1817.99710109357","2005.31514152877","2130.65855856673","2349.93150771578","2654.33354768562","2746.04980202904","2966.50006223766","3220.01355748416","3311.95840954095","2834.34324513462","2965.14236549771","3138.46507001494","3153.73924469198","3160.08373580159","3123.91557226248","2828.88539029976","2905.85744034369","2991.62931126967","",
"Uruguay","URY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","5474.62152708979","5539.01895210737","5384.39296295031","5329.62514115503","5397.71012968245","5395.15088674904","5502.52337339464","5248.84142390583","5300.41824281799","5570.57639556484","5670.61071493146","5639.34365678745","5558.67812922196","5572.70755694239","5730.02016186537","6066.2649811514","6280.02226199356","6336.46762142704","6633.19980924276","6995.61217719797","7354.22753997099","7419.91439999191","6652.26757570934","5930.28402986944","5824.94646744856","5872.57095386463","6349.60396904534","6814.58133704251","6872.38925787618","6903.52500295547","6877.28717286944","7070.50589643392","7576.14608740779","7720.46660084036","8221.94944333122","8044.64174844563","8432.62114036317","9089.1229044117","9438.88305460605","9207.79228693305","8997.66012274171","8636.54526613715","7967.16256486344","8036.47922425103","8442.54955546941","9068.23920935451","9424.51699147394","10014.8720175756","10698.0520130702","11112.4560305217","11938.212001755","12512.9134787342","12913.1040763136","13467.4378359716","13856.6951809262","13859.4073942395","14042.6389948363","14362.5612139255","",
